Data,Média Precipitação Total (mm),Média Pressão Atmosférica (mB),Média Temperatura do Ar (°C),Média Umidade Relativa do Ar (%),Média Vento Velocidade (m/s)
2017-07-28 00:00:00,0,953.9,24.3,36,3.2
2017-07-28 00:00:00,0,954,20.1,49,1.8
2017-07-28 00:00:00,0,954.3,12.5,88,1.8
2017-07-28 00:00:00,0,954.4,13.1,88,2.9
2017-07-28 00:00:00,0,954.4,13.8,84,1.5
2017-07-28 00:00:00,0,954.4,23.7,34,2.1
2017-07-28 00:00:00,0,954.5,17.4,76,3.8
2017-07-28 00:00:00,0,954.6,13.4,85,1
2017-07-28 00:00:00,0,954.7,14.8,85,2.7
2017-07-28 00:00:00,0,954.8,13.2,88,2.8
2017-07-28 00:00:00,0,954.9,13.3,89,3.3
2017-07-28 00:00:00,0,955,11,93,0
2017-07-28 00:00:00,0,955,13.4,87,2.7
2017-07-28 00:00:00,0,955,14.2,85,3
2017-07-28 00:00:00,0,955,23.6,42,2.4
2017-07-28 00:00:00,0,955.2,16.4,82,3.3
2017-07-28 00:00:00,0,955.6,11.6,93,0
2017-07-28 00:00:00,0,956.2,13.1,91,0.3
2017-07-28 00:00:00,0,956.2,22.4,51,2.1
2017-07-28 00:00:00,0,956.9,15.6,78,0
2017-07-28 00:00:00,0,957,20.1,59,1.9
2017-07-28 00:00:00,0,957.3,18.2,67,1
2017-07-29 00:00:00,0,955,24.3,36,0
2017-07-29 00:00:00,0,955.1,25,33,2.8
2017-07-29 00:00:00,0,955.3,20.7,57,0
2017-07-29 00:00:00,0,955.3,25,33,3.3
2017-07-29 00:00:00,0,955.4,15.5,86,3
2017-07-29 00:00:00,0,955.7,15.1,85,3.3
2017-07-29 00:00:00,0,955.7,18.3,73,3
2017-07-29 00:00:00,0,955.8,12.3,88,0
2017-07-29 00:00:00,0,955.8,12.5,92,0
2017-07-29 00:00:00,0,955.8,13.5,86,0
2017-07-29 00:00:00,0,955.9,13.6,86,2.1
2017-07-29 00:00:00,0,955.9,13.9,87,1
2017-07-29 00:00:00,0,955.9,14.7,85,2.4
2017-07-29 00:00:00,0,955.9,24.8,34,4.1
2017-07-29 00:00:00,0,956,14.1,84,1.6
2017-07-29 00:00:00,0,956,17.5,81,2.8
2017-07-29 00:00:00,0,956.2,11.9,92,0
2017-07-29 00:00:00,0,956.8,10.9,94,0
2017-07-29 00:00:00,0,956.8,24,38,2.8
2017-07-29 00:00:00,0,957.6,11.9,90,0
2017-07-29 00:00:00,0,957.9,23,44,3.3
2017-07-29 00:00:00,0,958.3,16.5,70,0
2017-07-29 00:00:00,0,958.7,20,58,0
2017-07-29 00:00:00,0,958.7,21.6,51,3.4
2017-07-30 00:00:00,0,954.3,24.4,33,0.1
2017-07-30 00:00:00,0,954.5,19.7,57,0
2017-07-30 00:00:00,0,954.6,24.8,33,2.2
2017-07-30 00:00:00,0,954.9,19.1,55,0.4
2017-07-30 00:00:00,0,954.9,24.4,34,3.5
2017-07-30 00:00:00,0,955.6,17.7,72,2
2017-07-30 00:00:00,0,955.6,24.3,37,3.4
2017-07-30 00:00:00,0,955.7,14.5,90,0
2017-07-30 00:00:00,0,955.9,14.2,90,0
2017-07-30 00:00:00,0,956,14.8,88,0
2017-07-30 00:00:00,0,956.1,15.4,84,0
2017-07-30 00:00:00,0,956.2,13.7,92,0
2017-07-30 00:00:00,0,956.3,17.6,80,2.9
2017-07-30 00:00:00,0,956.5,15.5,84,0
2017-07-30 00:00:00,0,956.6,16.8,80,2.6
2017-07-30 00:00:00,0,956.7,16.2,80,2.3
2017-07-30 00:00:00,0,956.7,24.2,36,2.7
2017-07-30 00:00:00,0,956.8,16,80,0
2017-07-30 00:00:00,0,957,12.4,95,0
2017-07-30 00:00:00,0,957.5,23.6,43,1.9
2017-07-30 00:00:00,0,957.6,14.8,89,0
2017-07-30 00:00:00,0,958.2,21.8,55,1.9
2017-07-30 00:00:00,0,958.3,17.4,77,0
2017-07-30 00:00:00,0,958.5,19.7,62,0
2017-07-31 00:00:00,0,951.3,18.5,57,0
2017-07-31 00:00:00,0,951.3,20.2,51,0
2017-07-31 00:00:00,0,951.4,22.1,37,0
2017-07-31 00:00:00,0,951.6,21.8,39,1
2017-07-31 00:00:00,0,951.7,16.1,69,0
2017-07-31 00:00:00,0,951.8,15.7,65,0
2017-07-31 00:00:00,0,952.2,21.6,39,0.6
2017-07-31 00:00:00,0,953.3,21.9,34,1.3
2017-07-31 00:00:00,0,953.6,13.8,87,0
2017-07-31 00:00:00,0,953.7,13.4,87,0
2017-07-31 00:00:00,0,953.9,13.8,85,0
2017-07-31 00:00:00,0,954.1,13.9,85,0
2017-07-31 00:00:00,0,954.5,13.1,89,0
2017-07-31 00:00:00,0,954.5,14.8,82,0
2017-07-31 00:00:00,0,954.6,21.7,45,2.2
2017-07-31 00:00:00,0,954.9,15.5,82,0
2017-07-31 00:00:00,0,955.1,16.2,87,0
2017-07-31 00:00:00,0,955.3,21,46,1.7
2017-07-31 00:00:00,0,955.4,15.4,86,0
2017-07-31 00:00:00,0,955.5,17.4,69,0
2017-07-31 00:00:00,0,955.6,15.9,85,0.9
2017-07-31 00:00:00,0,955.7,17,81,1.5
2017-07-31 00:00:00,0,955.7,19.6,59,0.8
2017-07-31 00:00:00,0,955.9,17.8,79,1.8
2017-08-01 00:00:00,0,948.6,21.9,40,1.8
2017-08-01 00:00:00,0,948.7,21.3,46,0
2017-08-01 00:00:00,0,948.8,19.6,52,0
2017-08-01 00:00:00,0,948.9,21.9,39,1.8
2017-08-01 00:00:00,0,949.1,16.5,78,0
2017-08-01 00:00:00,0,949.3,16.6,69,0
2017-08-01 00:00:00,0,949.5,21.9,43,1.9
2017-08-01 00:00:00,0,950.2,12.1,83,0
2017-08-01 00:00:00,0,950.4,11.2,88,0
2017-08-01 00:00:00,0,950.7,9.6,94,0
2017-08-01 00:00:00,0,950.8,12.7,82,0
2017-08-01 00:00:00,0,951,20.5,49,1.1
2017-08-01 00:00:00,0,951.4,9.9,93,0
2017-08-01 00:00:00,0,951.5,12.8,80,0
2017-08-01 00:00:00,0,951.7,13.3,77,0
2017-08-01 00:00:00,0,951.8,13.5,76,0
2017-08-01 00:00:00,0,951.8,13.6,78,0
2017-08-01 00:00:00,0,951.9,13.5,89,0
2017-08-01 00:00:00,0,951.9,14,72,2.2
2017-08-01 00:00:00,0,952,19.7,54,1.6
2017-08-01 00:00:00,0,952.1,12.3,86,2.1
2017-08-01 00:00:00,0,952.6,16.4,67,0.3
2017-08-01 00:00:00,0,952.8,18.5,55,2
2017-08-01 00:00:00,0,952.9,17.6,61,1.5
2017-08-02 00:00:00,0,946.6,26.5,31,3.8
2017-08-02 00:00:00,0,946.8,26,30,3.6
2017-08-02 00:00:00,0,947.1,25.4,30,4.9
2017-08-02 00:00:00,0,947.2,25.3,34,2.2
2017-08-02 00:00:00,0,947.5,22.4,42,1.3
2017-08-02 00:00:00,0,947.7,20.4,48,0
2017-08-02 00:00:00,0,947.9,18.8,51,0
2017-08-02 00:00:00,0,948.2,24.6,37,2.9
2017-08-02 00:00:00,0,949.2,14.6,76,0
2017-08-02 00:00:00,0,949.2,14.8,78,1.4
2017-08-02 00:00:00,0,949.3,13.1,84,0
2017-08-02 00:00:00,0,949.3,14.7,79,1.9
2017-08-02 00:00:00,0,949.5,14.2,80,0
2017-08-02 00:00:00,0,949.6,13.7,84,0
2017-08-02 00:00:00,0,949.6,22.5,44,3.2
2017-08-02 00:00:00,0,949.7,12.1,90,2.2
2017-08-02 00:00:00,0,949.7,13.4,84,0
2017-08-02 00:00:00,0,949.7,13.6,82,0
2017-08-02 00:00:00,0,949.7,13.9,83,1.4
2017-08-02 00:00:00,0,950.1,15,75,0
2017-08-02 00:00:00,0,950.7,19.8,52,3.4
2017-08-02 00:00:00,0,950.8,15.3,75,0
2017-08-02 00:00:00,0,951,16.4,67,0.1
2017-08-02 00:00:00,0,951.2,18,58,1.4
2017-08-03 00:00:00,0,943.6,15.1,65,0
2017-08-03 00:00:00,0,943.9,15.3,64,0
2017-08-03 00:00:00,0,944.3,15.1,66,0.8
2017-08-03 00:00:00,0,944.3,22.9,40,5.3
2017-08-03 00:00:00,0,944.4,22.3,51,4.3
2017-08-03 00:00:00,0,944.5,15.6,66,0
2017-08-03 00:00:00,0,945,15.3,65,0.8
2017-08-03 00:00:00,0,945.1,21.5,62,4.1
2017-08-03 00:00:00,0,945.1,22.3,45,4.6
2017-08-03 00:00:00,0,945.2,15.1,70,0.3
2017-08-03 00:00:00,0,945.6,15.4,68,0
2017-08-03 00:00:00,0,946,18.7,74,0
2017-08-03 00:00:00,0,946.1,21,52,4.4
2017-08-03 00:00:00,0,946.3,15.3,68,0
2017-08-03 00:00:00,0,946.4,17,78,0.8
2017-08-03 00:00:00,0,946.8,19,60,2.4
2017-08-03 00:00:00,0,947,15.8,63,0
2017-08-03 00:00:00,0,947.4,18.1,65,3.3
2017-08-03 00:00:00,0,947.6,16,70,0
2017-08-03 00:00:00,0,947.9,15,75,0
2017-08-03 00:00:00,0,947.9,17.4,68,3.6
2017-08-03 00:00:00,0,948,17.1,64,0
2017-08-03 00:00:00,0.4,946.3,15.4,70,0
2017-08-03 00:00:00,1.4,946.5,15.4,77,1.6
2017-08-04 00:00:00,0,948.4,16.4,74,3.1
2017-08-04 00:00:00,0,949.2,12.3,92,2.1
2017-08-04 00:00:00,0,949.2,12.5,91,2.1
2017-08-04 00:00:00,0,949.2,15.1,76,1.8
2017-08-04 00:00:00,0,949.4,11.8,96,0
2017-08-04 00:00:00,0,949.4,16.1,74,1.1
2017-08-04 00:00:00,0,949.5,12.1,92,0
2017-08-04 00:00:00,0,949.5,12.6,85,1.1
2017-08-04 00:00:00,0,949.6,12.4,90,3.1
2017-08-04 00:00:00,0,950.5,12.4,92,1.4
2017-08-04 00:00:00,0,951.2,13.1,88,2.5
2017-08-04 00:00:00,0,951.9,14,85,0.3
2017-08-04 00:00:00,0,952,18.3,64,5.7
2017-08-04 00:00:00,0,952.3,17,68,6.4
2017-08-04 00:00:00,0,952.3,18.4,64,4.1
2017-08-04 00:00:00,0,952.8,16.4,70,4.4
2017-08-04 00:00:00,0,952.8,18.5,64,3.5
2017-08-04 00:00:00,0,953,17.7,66,7.6
2017-08-04 00:00:00,0,953.2,16.2,70,4.2
2017-08-04 00:00:00,0,953.5,17.6,65,4.1
2017-08-04 00:00:00,0,953.5,17.9,63,5.6
2017-08-04 00:00:00,0,953.8,14.5,78,4.5
2017-08-04 00:00:00,0,954.2,13.4,82,3.7
2017-08-04 00:00:00,0,954.6,13.3,85,3.7
2017-08-05 00:00:00,0,951.8,19.4,52,6
2017-08-05 00:00:00,0,951.9,18.1,54,7
2017-08-05 00:00:00,0,952.3,16.7,57,6.7
2017-08-05 00:00:00,0,952.3,19.4,55,7.6
2017-08-05 00:00:00,0,952.5,13.9,73,5.1
2017-08-05 00:00:00,0,952.8,11.8,94,0
2017-08-05 00:00:00,0,952.8,12.6,80,3.3
2017-08-05 00:00:00,0,952.9,11.9,96,0
2017-08-05 00:00:00,0,953,18.7,56,7.3
2017-08-05 00:00:00,0,953.1,12.2,93,2.2
2017-08-05 00:00:00,0,953.2,12.1,94,0.1
2017-08-05 00:00:00,0,953.3,11.8,83,3.5
2017-08-05 00:00:00,0,953.5,11.7,95,2.6
2017-08-05 00:00:00,0,953.5,12.1,92,0
2017-08-05 00:00:00,0,953.9,17.7,68,4.8
2017-08-05 00:00:00,0,954.1,12.4,94,2.3
2017-08-05 00:00:00,0,954.3,12.7,90,0
2017-08-05 00:00:00,0,954.4,13.4,85,2.8
2017-08-05 00:00:00,0,954.4,15.3,84,5.5
2017-08-05 00:00:00,0,954.5,12.7,89,1.7
2017-08-05 00:00:00,0,954.9,13.6,83,3.7
2017-08-05 00:00:00,0,955,13.6,84,2.3
2017-08-05 00:00:00,0.2,954.7,15.4,86,5.9
2017-08-05 00:00:00,0.2,955,14.8,94,5.7
2017-08-06 00:00:00,0,949.9,21.3,45,4.3
2017-08-06 00:00:00,0,950,21.7,44,4.3
2017-08-06 00:00:00,0,950.2,20.1,50,3.6
2017-08-06 00:00:00,0,950.3,16.8,64,4.4
2017-08-06 00:00:00,0,950.7,14.6,76,3.1
2017-08-06 00:00:00,0,950.7,21,46,4.2
2017-08-06 00:00:00,0,951.3,9.9,90,2.6
2017-08-06 00:00:00,0,951.3,13.1,83,2.9
2017-08-06 00:00:00,0,951.5,10,87,2.3
2017-08-06 00:00:00,0,951.7,10.1,90,3
2017-08-06 00:00:00,0,951.8,21.2,47,4.5
2017-08-06 00:00:00,0,952,9.7,90,2.6
2017-08-06 00:00:00,0,952.3,10.3,88,2.6
2017-08-06 00:00:00,0,952.5,9.8,89,2.4
2017-08-06 00:00:00,0,952.8,10.4,87,2.8
2017-08-06 00:00:00,0,953,20.3,49,5.1
2017-08-06 00:00:00,0,953.1,10.5,84,3.1
2017-08-06 00:00:00,0,953.1,12.7,81,2.3
2017-08-06 00:00:00,0,953.3,11,81,3.1
2017-08-06 00:00:00,0,953.3,11.6,82,3.5
2017-08-06 00:00:00,0,953.4,11.3,81,3.6
2017-08-06 00:00:00,0,953.7,15.8,69,5.2
2017-08-06 00:00:00,0,953.9,19.5,52,5.8
2017-08-06 00:00:00,0,954.3,17.7,58,6.1
2017-08-07 00:00:00,0,946.2,25.5,34,2.1
2017-08-07 00:00:00,0,946.3,26.1,31,2.8
2017-08-07 00:00:00,0,946.6,21.6,48,0
2017-08-07 00:00:00,0,946.7,22.2,46,0
2017-08-07 00:00:00,0,946.9,17.2,68,0
2017-08-07 00:00:00,0,947,25.9,34,1.7
2017-08-07 00:00:00,0,947.8,25.3,37,2.4
2017-08-07 00:00:00,0,949.1,23.9,44,2.8
2017-08-07 00:00:00,0,949.6,11.1,87,0.6
2017-08-07 00:00:00,0,949.8,9.7,92,0
2017-08-07 00:00:00,0,949.8,11.3,88,2.2
2017-08-07 00:00:00,0,950.1,11.1,90,3.1
2017-08-07 00:00:00,0,950.1,22.8,47,2.4
2017-08-07 00:00:00,0,950.4,9.5,93,0
2017-08-07 00:00:00,0,950.7,8.4,95,0
2017-08-07 00:00:00,0,951,12.1,87,0
2017-08-07 00:00:00,0,951.1,21.2,53,1.5
2017-08-07 00:00:00,0,951.2,10.7,91,3
2017-08-07 00:00:00,0,951.2,11.2,90,2.8
2017-08-07 00:00:00,0,951.4,17.6,62,2.1
2017-08-07 00:00:00,0,951.5,11,89,2.6
2017-08-07 00:00:00,0,951.5,12.2,84,3
2017-08-07 00:00:00,0,951.5,14.5,77,0
2017-08-07 00:00:00,0,951.6,11.5,87,2.7
2017-08-08 00:00:00,0,945.7,28.3,31,2.8
2017-08-08 00:00:00,0,945.8,26.4,38,1
2017-08-08 00:00:00,0,945.8,28.1,32,3.3
2017-08-08 00:00:00,0,946.3,12.3,89,0
2017-08-08 00:00:00,0,946.4,12.4,87,0
2017-08-08 00:00:00,0,946.4,24.9,41,1.5
2017-08-08 00:00:00,0,946.5,27.7,35,2.8
2017-08-08 00:00:00,0,946.6,16.7,70,0.2
2017-08-08 00:00:00,0,946.9,11.6,92,0
2017-08-08 00:00:00,0,946.9,23.1,47,0
2017-08-08 00:00:00,0,947,15,77,1.5
2017-08-08 00:00:00,0,947.2,16.1,74,0
2017-08-08 00:00:00,0,947.3,11.9,93,0
2017-08-08 00:00:00,0,947.3,13.7,84,0.7
2017-08-08 00:00:00,0,947.3,15.1,80,0.3
2017-08-08 00:00:00,0,947.3,22.2,50,0
2017-08-08 00:00:00,0,947.4,27,40,3.6
2017-08-08 00:00:00,0,947.5,15.9,75,0
2017-08-08 00:00:00,0,947.9,13.8,84,0
2017-08-08 00:00:00,0,948.6,25.1,45,3.5
2017-08-08 00:00:00,0,948.9,14.4,83,0.3
2017-08-08 00:00:00,0,949.4,17.9,65,1
2017-08-08 00:00:00,0,949.4,22.9,50,3.5
2017-08-08 00:00:00,0,949.6,20.3,61,1.2
2017-08-09 00:00:00,0,944.2,30,26,3.7
2017-08-09 00:00:00,0,944.3,30.5,27,4.7
2017-08-09 00:00:00,0,944.5,29.3,29,3.1
2017-08-09 00:00:00,0,944.8,30.5,29,2.5
2017-08-09 00:00:00,0,945,26.1,41,1.9
2017-08-09 00:00:00,0,945.2,16.7,67,0.7
2017-08-09 00:00:00,0,945.3,24.5,44,1.6
2017-08-09 00:00:00,0,945.4,16.4,68,0
2017-08-09 00:00:00,0,945.5,15.6,77,0
2017-08-09 00:00:00,0,945.7,16.9,65,0
2017-08-09 00:00:00,0,945.7,29,34,2.1
2017-08-09 00:00:00,0,945.8,15.6,80,0
2017-08-09 00:00:00,0,945.8,24.2,46,1.5
2017-08-09 00:00:00,0,946.2,14.3,90,0
2017-08-09 00:00:00,0,946.6,16.8,73,0
2017-08-09 00:00:00,0,946.6,17.2,76,0
2017-08-09 00:00:00,0,946.7,16.8,78,0
2017-08-09 00:00:00,0,946.8,27.3,39,2.4
2017-08-09 00:00:00,0,946.9,17.5,75,0
2017-08-09 00:00:00,0,947.1,19,64,0
2017-08-09 00:00:00,0,947.1,25.2,42,2.7
2017-08-09 00:00:00,0,947.3,18.1,76,0
2017-08-09 00:00:00,0,947.3,19.5,65,0
2017-08-09 00:00:00,0,947.4,23.4,49,1
2017-08-10 00:00:00,0,946.2,21.2,58,1.4
2017-08-10 00:00:00,0,946.6,18.7,69,2.9
2017-08-10 00:00:00,0,946.9,14.7,75,1.7
2017-08-10 00:00:00,0,947,19,70,3.3
2017-08-10 00:00:00,0,947.1,15.4,72,2.1
2017-08-10 00:00:00,0,947.2,14.1,79,2.4
2017-08-10 00:00:00,0,947.4,16.1,73,3.5
2017-08-10 00:00:00,0,947.7,17,83,3.1
2017-08-10 00:00:00,0,947.7,18.3,82,3.8
2017-08-10 00:00:00,0,947.7,21,64,5.9
2017-08-10 00:00:00,0,947.8,22.9,59,5.5
2017-08-10 00:00:00,0,947.9,13.6,82,2.4
2017-08-10 00:00:00,0,948.1,24.1,57,4.1
2017-08-10 00:00:00,0,948.3,19.3,70,4.7
2017-08-10 00:00:00,0,948.7,13.7,83,1.2
2017-08-10 00:00:00,0,948.8,17.2,78,5.1
2017-08-10 00:00:00,0,948.8,23.6,57,2.9
2017-08-10 00:00:00,0,949.2,15.9,84,4
2017-08-10 00:00:00,0,949.3,15,82,0
2017-08-10 00:00:00,0,949.4,22.8,60,3.2
2017-08-10 00:00:00,0,949.7,17.4,73,0.9
2017-08-10 00:00:00,0,949.8,15.3,85,3.9
2017-08-10 00:00:00,0,949.9,21.8,61,1.6
2017-08-10 00:00:00,0,950,19.9,65,0.4
2017-08-11 00:00:00,0,947.1,24.8,40,3.9
2017-08-11 00:00:00,0,947.2,22.8,50,4.8
2017-08-11 00:00:00,0,947.4,25.5,36,3.3
2017-08-11 00:00:00,0,947.7,25,34,2.6
2017-08-11 00:00:00,0,947.8,18.3,67,5.2
2017-08-11 00:00:00,0,948.6,16.2,74,3.9
2017-08-11 00:00:00,0,948.7,24.1,37,2.2
2017-08-11 00:00:00,0,949.1,15.2,80,3.4
2017-08-11 00:00:00,0,949.6,22.8,44,2.6
2017-08-11 00:00:00,0,949.9,11.1,88,2.8
2017-08-11 00:00:00,0,950,11.8,85,2
2017-08-11 00:00:00,0,950.2,11.6,85,2.4
2017-08-11 00:00:00,0,950.2,11.6,86,3.4
2017-08-11 00:00:00,0,950.2,14.8,86,3.6
2017-08-11 00:00:00,0,950.6,11.7,88,3.1
2017-08-11 00:00:00,0,950.6,11.9,89,2.5
2017-08-11 00:00:00,0,950.6,13.7,81,0.5
2017-08-11 00:00:00,0,950.7,14.3,88,3
2017-08-11 00:00:00,0,950.7,21.1,51,3.4
2017-08-11 00:00:00,0,950.8,12.3,90,1.7
2017-08-11 00:00:00,0,950.9,13.9,88,2.2
2017-08-11 00:00:00,0,951,13.1,88,1.5
2017-08-11 00:00:00,0,951.2,15.9,72,1.9
2017-08-11 00:00:00,0,951.3,18.9,62,3.5
2017-08-12 00:00:00,0,946.2,27.7,41,1.6
2017-08-12 00:00:00,0,946.2,27.9,38,1.6
2017-08-12 00:00:00,0,946.3,27.3,42,0.3
2017-08-12 00:00:00,0,946.5,24.3,54,2.9
2017-08-12 00:00:00,0,946.8,22.3,59,2.2
2017-08-12 00:00:00,0,947,27.1,41,1.4
2017-08-12 00:00:00,0,947.1,21.6,63,1.4
2017-08-12 00:00:00,0,948,25.6,46,2.8
2017-08-12 00:00:00,0,948.3,11.9,97,2.5
2017-08-12 00:00:00,0,948.3,12.2,96,1.6
2017-08-12 00:00:00,0,948.3,12.3,94,0
2017-08-12 00:00:00,0,948.6,13.8,89,2.3
2017-08-12 00:00:00,0,948.6,14.3,88,3.6
2017-08-12 00:00:00,0,948.8,12.3,96,2.5
2017-08-12 00:00:00,0,948.8,14.2,86,3.6
2017-08-12 00:00:00,0,948.8,14.3,87,3.8
2017-08-12 00:00:00,0,949,14.3,89,2.1
2017-08-12 00:00:00,0,949.2,13.9,88,2.7
2017-08-12 00:00:00,0,949.2,23.7,51,1.2
2017-08-12 00:00:00,0,949.3,14.2,86,3.3
2017-08-12 00:00:00,0,949.3,14.5,84,3.1
2017-08-12 00:00:00,0,949.5,17.3,77,0.7
2017-08-12 00:00:00,0,949.8,20.4,65,2
2017-08-12 00:00:00,0,949.8,22,58,2
2017-08-13 00:00:00,0,942.7,30.3,28,4.3
2017-08-13 00:00:00,0,942.9,28.3,32,2.5
2017-08-13 00:00:00,0,943,30.6,26,5.4
2017-08-13 00:00:00,0,943.6,26.9,36,0.2
2017-08-13 00:00:00,0,943.7,25.2,41,0
2017-08-13 00:00:00,0,943.7,30.7,28,5.5
2017-08-13 00:00:00,0,944.1,23.9,44,0
2017-08-13 00:00:00,0,945.1,29.8,29,5.3
2017-08-13 00:00:00,0,946.2,28.7,34,6.5
2017-08-13 00:00:00,0,946.4,13.7,93,0
2017-08-13 00:00:00,0,946.4,15.2,86,0
2017-08-13 00:00:00,0,946.5,14.2,91,0
2017-08-13 00:00:00,0,946.8,14.5,91,0.1
2017-08-13 00:00:00,0,947.1,16.7,79,0
2017-08-13 00:00:00,0,947.2,21,62,1.4
2017-08-13 00:00:00,0,947.3,17,78,0
2017-08-13 00:00:00,0,947.4,16.7,83,0
2017-08-13 00:00:00,0,947.4,20.7,63,1.8
2017-08-13 00:00:00,0,947.4,25.8,47,4.3
2017-08-13 00:00:00,0,947.5,18.8,70,0
2017-08-13 00:00:00,0,947.5,18.9,69,0
2017-08-13 00:00:00,0,947.5,19.9,66,0
2017-08-13 00:00:00,0,947.6,20.7,66,0.1
2017-08-13 00:00:00,0,947.7,24.5,53,3.2
2017-08-14 00:00:00,0,945.1,17.7,86,0
2017-08-14 00:00:00,0,945.2,18.7,84,0.3
2017-08-14 00:00:00,0,945.2,24.7,47,4.5
2017-08-14 00:00:00,0,945.5,17.4,88,0.3
2017-08-14 00:00:00,0,945.8,20.6,73,2
2017-08-14 00:00:00,0,945.9,19.9,79,0
2017-08-14 00:00:00,0,946,23.6,54,4.7
2017-08-14 00:00:00,0,946.3,17.2,91,0
2017-08-14 00:00:00,0,946.7,21.8,68,5.7
2017-08-14 00:00:00,0,946.8,18,87,0
2017-08-14 00:00:00,0,946.9,25.1,43,0.9
2017-08-14 00:00:00,0,946.9,26.1,42,0.5
2017-08-14 00:00:00,0,947.1,25.7,48,0.2
2017-08-14 00:00:00,0,947.2,16.7,87,0
2017-08-14 00:00:00,0,947.3,23.5,52,1.4
2017-08-14 00:00:00,0,947.5,21,72,3.7
2017-08-14 00:00:00,0,947.6,24.2,54,0.9
2017-08-14 00:00:00,0,948,19.8,84,0
2017-08-14 00:00:00,0,948.1,18.5,79,3.8
2017-08-14 00:00:00,0,948.2,23.4,60,0.7
2017-08-14 00:00:00,0,948.7,16.8,86,2.4
2017-08-14 00:00:00,0,948.8,20.3,78,0
2017-08-14 00:00:00,0,948.9,22.6,65,1
2017-08-14 00:00:00,0,949.3,21.3,73,1.3
2017-08-15 00:00:00,0,948,13.4,91,2.8
2017-08-15 00:00:00,0,948.1,13.2,91,2.8
2017-08-15 00:00:00,0,948.1,14.2,87,4.3
2017-08-15 00:00:00,0,948.3,13.2,92,2.7
2017-08-15 00:00:00,0,948.3,15.2,96,0
2017-08-15 00:00:00,0,948.4,16.7,83,1.2
2017-08-15 00:00:00,0,948.6,13.2,93,2.2
2017-08-15 00:00:00,0,948.6,14.2,89,1.5
2017-08-15 00:00:00,0,948.7,16.9,85,0
2017-08-15 00:00:00,0,948.9,13.9,92,2
2017-08-15 00:00:00,0,949.1,16.2,87,3.4
2017-08-15 00:00:00,0,949.2,14.9,88,0
2017-08-15 00:00:00,0,949.3,15.5,89,2.8
2017-08-15 00:00:00,0,949.3,15.8,93,0
2017-08-15 00:00:00,0,949.4,14.8,90,2.9
2017-08-15 00:00:00,0,950.3,16.2,89,0
2017-08-15 00:00:00,0,950.6,15.8,85,1.6
2017-08-15 00:00:00,0,950.9,15.9,86,4
2017-08-15 00:00:00,0,951.3,15.9,84,3.8
2017-08-15 00:00:00,0.2,948.5,16.3,90,0.1
2017-08-15 00:00:00,0.2,948.9,15.3,97,2.5
2017-08-15 00:00:00,1.2,949,16.3,91,0
2017-08-15 00:00:00,1.2,951.2,15.1,93,0
2017-08-15 00:00:00,1.2,951.2,15.7,93,1.4
2017-08-16 00:00:00,0,947.5,13.9,95,0.6
2017-08-16 00:00:00,0,947.6,18.7,83,0
2017-08-16 00:00:00,0,947.7,18.8,83,0.5
2017-08-16 00:00:00,0,947.8,17.8,90,0
2017-08-16 00:00:00,0,947.9,14.5,96,2.7
2017-08-16 00:00:00,0,948.1,13.5,97,0
2017-08-16 00:00:00,0,948.1,14.6,92,1.5
2017-08-16 00:00:00,0,948.2,17.3,92,0
2017-08-16 00:00:00,0,948.5,15,97,0.3
2017-08-16 00:00:00,0,948.7,13.8,97,0
2017-08-16 00:00:00,0,948.9,17.1,92,0
2017-08-16 00:00:00,0,949.1,15.4,95,2.5
2017-08-16 00:00:00,0,949.4,14.9,93,0
2017-08-16 00:00:00,0,949.4,15.4,94,3.2
2017-08-16 00:00:00,0,949.5,16.9,96,1.1
2017-08-16 00:00:00,0,949.7,15.1,96,2.6
2017-08-16 00:00:00,0,949.7,15.4,95,2.5
2017-08-16 00:00:00,0,950.8,17.2,88,0
2017-08-16 00:00:00,0.2,947.7,13.5,96,2.2
2017-08-16 00:00:00,0.4,948.8,16.8,96,0
2017-08-16 00:00:00,0.4,951,16.3,94,0
2017-08-16 00:00:00,0.6,949,15.1,96,0
2017-08-16 00:00:00,0.8,949.6,16.6,92,0
2017-08-16 00:00:00,0.8,950.4,16.5,93,0
2017-08-17 00:00:00,0,947.9,14.8,93,0
2017-08-17 00:00:00,0,947.9,15.1,91,2.2
2017-08-17 00:00:00,0,948.1,15,92,0.6
2017-08-17 00:00:00,0,948.3,15.2,93,0
2017-08-17 00:00:00,0,948.3,16.6,97,0
2017-08-17 00:00:00,0,948.5,15.3,90,2.8
2017-08-17 00:00:00,0,948.6,15.2,92,0
2017-08-17 00:00:00,0,948.8,16.6,96,0
2017-08-17 00:00:00,0,948.9,15.8,91,0
2017-08-17 00:00:00,0,949,16.7,96,0
2017-08-17 00:00:00,0,949.2,15.5,89,1.9
2017-08-17 00:00:00,0,949.2,16.5,97,0
2017-08-17 00:00:00,0,949.3,16.2,90,1.7
2017-08-17 00:00:00,0,949.3,16.5,91,3.5
2017-08-17 00:00:00,0,949.5,16.5,94,2.2
2017-08-17 00:00:00,0,949.7,16.2,95,0
2017-08-17 00:00:00,0.2,948,16.5,95,0
2017-08-17 00:00:00,0.2,948.6,16.8,92,0
2017-08-17 00:00:00,0.2,950.4,15.7,95,0
